"Order ID;Customer ID;id sales person;Order Date;id_order prioriry;SKU;Order Quantity;Unit Sell Price;Discount;Shipping Amount;Ship Mode;id_ Product Container;Ship Date"
"51783;C112;2;10/11/2020;2;SKU657;13;48,04;0,05;5,79;13;103;12/11/2020"
"5925;C403;2;11/11/2020;1;SKU119;44;92,23;0,08;39,61;13;111;18/11/2020"
"5925;C403;1;11/11/2020;1;SKU1198;25;85,99;0,07;0,99;13;107;18/11/2020"
"10944;C548;1;11/11/2020;3;SKU1091;9;17,98;0;8,51;13;111;13/11/2020"
"57700;C598;3;11/11/2020;2;SKU984;38;47,98;0,04;3,61;13;113;11/11/2020"
"33126;C219;3;11/11/2020;4;SKU079;46;128,24;0,01;12,65;12;111;12/11/2020"
"33126;C219;3;11/11/2020;4;SKU526;28;6,3;0,06;0,5;13;103;13/11/2020"
"35239;C067;2;11/11/2020;4;SKU648;21;5,28;0,08;6,26;13;103;12/11/2020"
"35239;C067;1;11/11/2020;4;SKU890;38;59,76;0,01;9,71;13;103;13/11/2020"
"40934;C134;2;12/11/2020;0;SKU790;28;1,76;0,01;0,7;13;107;13/11/2020"
"40934;C134;3;12/11/2020;0;SKU1159;11;45,99;0,07;4,99;13;103;14/11/2020"
"16260;C123;3;12/11/2020;3;SKU232;47;400,98;0,01;42,52;14;109;13/11/2020"
"3235;C348;2;13/11/2020;1;SKU861;31;4,71;0,1;0,7;12;107;15/11/2020"
"871;C211;1;13/11/2020;1;SKU132;17;6,24;0,06;5,22;13;103;13/11/2020"
"38272;C682;2;14/11/2020;4;SKU441;39;1,88;0,07;1,49;13;103;16/11/2020"
"59554;C421;3;14/11/2020;4;SKU980;40;17,98;0,08;4;13;103;15/11/2020"
"59973;C732;2;14/11/2020;1;SKU1098;29;400,97;0,06;14,7;14;105;14/11/2020"
"59973;C732;1;14/11/2020;1;SKU240;30;217,85;0,07;29,1;14;109;18/11/2020"
"6982;C240;1;15/11/2020;0;SKU974;32;39,48;0;1,99;12;113;17/11/2020"
"6982;C240;2;15/11/2020;0;SKU007;5;100,98;0,09;57,38;14;109;17/11/2020"
"6982;C240;2;15/11/2020;0;SKU082;41;19,98;0,04;10,49;13;103;17/11/2020"
"14662;C424;1;15/11/2020;3;SKU812;24;1,68;0,05;1;13;107;16/11/2020"
"14662;C424;3;15/11/2020;3;SKU564;48;4,98;0,02;4,75;13;103;16/11/2020"
"14662;C424;3;15/11/2020;3;SKU1225;48;125,99;0,01;8,99;13;103;16/11/2020"
"16993;C272;2;15/11/2020;2;SKU1260;8;205,99;0,05;2,5;13;103;15/11/2020"
"41413;C060;2;15/11/2020;1;SKU1079;17;599,99;0,08;24,49;13;101;22/11/2020"
"41413;C060;3;15/11/2020;1;SKU100;46;40,97;0,08;14,45;13;101;17/11/2020"
"41413;C060;3;15/11/2020;1;SKU708;23;6,48;0,01;6;13;103;19/11/2020"
"57121;C309;3;15/11/2020;0;SKU665;42;4,98;0,07;4,72;13;103;17/11/2020"
"57121;C309;2;15/11/2020;0;SKU1250;3;195,99;0,01;4,2;13;103;17/11/2020"
"15264;C081;2;16/11/2020;2;SKU381;3;1270,99;0,07;19,99;13;103;18/11/2020"
"15264;C081;1;16/11/2020;2;SKU537;13;7,31;0,07;0,49;13;103;16/11/2020"
"46951;C426;1;16/11/2020;4;SKU1175;26;115,99;0,09;5,92;13;103;17/11/2020"
"44003;C496;2;16/11/2020;1;SKU451;38;5,34;0,09;2,99;13;103;20/11/2020"
"20960;C308;2;17/11/2020;1;SKU1040;19;10,97;0,1;6,5;13;103;22/11/2020"
"29383;C355;1;17/11/2020;2;SKU1003;20;8,32;0,07;2,38;13;113;19/11/2020"
"29383;C355;2;17/11/2020;2;SKU727;28;6,48;0,04;8,73;13;103;18/11/2020"
"29383;C355;1;17/11/2020;2;SKU1206;29;115,99;0,07;2,5;13;103;19/11/2020"
"29383;C355;1;17/11/2020;2;SKU189;30;7,59;0,09;4;13;107;18/11/2020"
"59009;C667;1;17/11/2020;4;SKU680;19;30,98;0,02;17,08;12;103;19/11/2020"
"21859;C418;2;17/11/2020;3;SKU200;42;9,74;0,07;5,71;13;103;18/11/2020"
"32647;C633;2;17/11/2020;3;SKU1044;32;20,97;0,07;4;13;103;19/11/2020"
"32647;C633;3;17/11/2020;3;SKU231;27;348,21;0,06;84,84;14;109;19/11/2020"
"35687;C296;3;17/11/2020;0;SKU190;48;12,64;0,06;4,98;12;113;18/11/2020"
"36640;C083;2;17/11/2020;0;SKU1064;18;22,24;0,06;1,99;12;113;19/11/2020"
"51200;C763;2;17/11/2020;2;SKU1050;29;53,98;0;5,5;13;103;20/11/2020"
"25318;C408;1;18/11/2020;4;SKU082;22;19,98;0,05;10,49;12;103;20/11/2020"
"49952;C088;3;18/11/2020;3;SKU207;12;107,53;0,04;5,81;12;111;19/11/2020"
"44256;C668;2;18/11/2020;1;SKU597;39;8,01;0,09;2,87;13;107;27/11/2020"
"44256;C668;2;18/11/2020;1;SKU726;17;6,48;0,08;5,84;13;103;23/11/2020"
"44256;C668;2;18/11/2020;1;SKU818;49;40,97;0,1;8,99;12;113;25/11/2020"
"27298;C614;1;18/11/2020;1;SKU1076;40;199,99;0,09;24,49;13;101;22/11/2020"
"27298;C614;2;18/11/2020;1;SKU630;31;4,98;0,04;4,86;13;103;23/11/2020"
"55873;C075;2;18/11/2020;1;SKU1115;48;306,14;0;26,53;14;105;25/11/2020"
"32069;C301;3;18/11/2020;0;SKU1123;8;145,45;0,07;17,85;14;105;18/11/2020"
"37252;C715;3;18/11/2020;1;SKU329;21;70,97;0,03;3,5;13;103;20/11/2020"
"37252;C715;3;18/11/2020;1;SKU1003;1;8,32;0,02;2,38;13;113;22/11/2020"
"37252;C715;2;18/11/2020;1;SKU1060;50;49,99;0,1;19,99;13;103;20/11/2020"
"37252;C715;1;18/11/2020;1;SKU022;34;880,98;0,03;44,55;14;109;23/11/2020"
"26176;C297;2;18/11/2020;3;SKU721;14;6,48;0,06;8,19;13;103;20/11/2020"
"26176;C297;2;18/11/2020;3;SKU1138;30;20,99;0,03;4,81;13;111;19/11/2020"
"32069;C301;3;18/11/2020;0;SKU702;17;6,48;0,09;9,68;13;103;20/11/2020"
"25319;C444;3;18/11/2020;4;SKU441;1;1,88;0,09;1,49;13;103;20/11/2020"
"26214;C086;3;19/11/2020;2;SKU468;19;15,74;0,1;1,39;12;103;20/11/2020"
"26214;C086;2;19/11/2020;2;SKU175;41;46,94;0,08;6,77;13;103;20/11/2020"
"47747;C590;1;20/11/2020;3;SKU152;40;2,08;0,03;5,33;12;103;22/11/2020"
"56484;C097;3;20/11/2020;0;SKU444;6;30,56;0,1;2,99;13;103;21/11/2020"
"56484;C097;2;20/11/2020;0;SKU1020;15;73,98;0;12,14;13;103;21/11/2020"
"42370;C137;1;20/11/2020;3;SKU335;33;3,81;0,07;4,83;13;103;22/11/2020"
"10342;C536;1;21/11/2020;2;SKU027;45;114,98;0,01;58,72;14;109;23/11/2020"
"10342;C536;2;21/11/2020;2;SKU1070;38;299,99;0,1;11,64;13;101;22/11/2020"
"10342;C536;2;21/11/2020;2;SKU100;38;40,97;0,01;14,45;13;101;23/11/2020"
"10342;C536;1;21/11/2020;2;SKU1127;2;999,99;0,05;13,99;12;111;23/11/2020"
"6433;C508;3;21/11/2020;2;SKU511;41;3,69;0,01;0,5;13;103;22/11/2020"
"26948;C508;3;21/11/2020;3;SKU767;21;9,11;0,03;2,25;12;107;22/11/2020"
"26948;C508;2;21/11/2020;3;SKU344;38;7,3;0,05;7,72;13;103;22/11/2020"
"34913;C792;2;21/11/2020;2;SKU361;15;6,81;0;5,48;13;103;23/11/2020"
"36359;C445;3;22/11/2020;3;SKU567;2;30,98;0,06;5,76;13;103;23/11/2020"
"37893;C073;2;23/11/2020;0;SKU1024;14;29,99;0,04;5,5;13;103;24/11/2020"
"12930;C312;2;23/11/2020;3;SKU275;49;22,98;0,06;4,5;13;103;24/11/2020"
"29795;C310;2;24/11/2020;3;SKU380;49;387,99;0,05;19,99;13;103;25/11/2020"
"29795;C310;3;24/11/2020;3;SKU024;48;160,98;0;35,02;14;109;25/11/2020"
"56039;C269;2;24/11/2020;1;SKU686;23;6,68;0,07;5,2;13;103;29/11/2020"
"22304;C401;2;24/11/2020;1;SKU781;24;1,76;0,1;0,7;13;107;28/11/2020"
"20804;C690;2;25/11/2020;1;SKU1117;13;442,14;0,08;14,7;14;105;2/12/2020"
"30532;C787;3;25/11/2020;3;SKU410;28;15,22;0,03;9,73;13;103;26/11/2020"
"30532;C787;1;25/11/2020;3;SKU466;23;11,09;0,04;5,25;12;103;26/11/2020"
"30532;C787;2;25/11/2020;3;SKU612;45;11,34;0,05;5,01;13;103;27/11/2020"
"30532;C787;3;25/11/2020;3;SKU021;9;180,98;0,04;23,58;14;109;27/11/2020"
"56900;C103;1;25/11/2020;0;SKU840;16;3,41;0,09;0,7;13;107;27/11/2020"
"3622;C719;2;25/11/2020;1;SKU443;16;4,24;0,01;5,41;13;103;30/11/2020"
"21731;C473;2;25/11/2020;1;SKU287;26;60,98;0,08;49;13;101;25/11/2020"
"52071;C050;2;26/11/2020;0;SKU406;14;8,85;0,01;5,6;13;103;28/11/2020"
"52071;C050;1;26/11/2020;0;SKU201;1;7,96;0,05;4,95;13;103;28/11/2020"
"51553;C007;1;26/11/2020;0;SKU1130;3;6783,02;0;24,49;13;101;27/11/2020"
"51553;C007;1;26/11/2020;0;SKU608;34;9,27;0,02;4,39;12;107;28/11/2020"
"51553;C007;2;26/11/2020;0;SKU679;12;6,68;0,03;6,15;13;103;28/11/2020"
"51553;C007;1;26/11/2020;0;SKU687;13;5,78;0,1;5,67;13;103;29/11/2020"
"31520;C640;2;27/11/2020;3;SKU142;23;5,89;0,09;5,57;13;103;28/11/2020"
"26437;C679;2;27/11/2020;4;SKU135;4;9,65;0,03;6,22;12;103;28/11/2020"
"26437;C679;3;27/11/2020;4;SKU783;48;5,58;0,08;0,7;13;107;29/11/2020"
"51842;C736;2;27/11/2020;1;SKU620;1;48,91;0,02;5,81;13;103;2/12/2020"
"51842;C736;2;27/11/2020;1;SKU968;4;101,41;0,07;35;13;101;1/12/2020"
"53411;C104;1;28/11/2020;4;SKU982;25;27,48;0,08;4;13;103;29/11/2020"
"49477;C310;3;28/11/2020;2;SKU578;9;7,64;0,01;5,83;13;107;28/11/2020"
"56130;C209;2;28/11/2020;2;SKU161;13;18,7;0,08;8,99;13;113;30/11/2020"
"56130;C209;3;28/11/2020;2;SKU788;25;1,68;0,05;1,57;13;107;30/11/2020"
"3046;C726;2;28/11/2020;3;SKU386;24;420,98;0,03;19,99;13;103;30/11/2020"
"4579;C225;2;29/11/2020;3;SKU439;40;43,41;0,05;2,99;13;103;30/11/2020"
"33253;C428;1;29/11/2020;0;SKU1202;17;35,99;0,04;3,3;13;113;1/12/2020"
"33253;C428;2;29/11/2020;0;SKU780;6;4,13;0,08;1,17;13;107;1/12/2020"
"19523;C382;3;29/11/2020;3;SKU595;44;3,6;0,04;2,2;13;107;30/11/2020"
"25248;C154;1;30/11/2020;2;SKU975;33;8,33;0,05;1,99;12;113;2/12/2020"
"25248;C154;2;30/11/2020;2;SKU620;26;48,91;0,1;5,81;13;103;1/12/2020"
"27106;C461;1;30/11/2020;3;SKU415;1;10,91;0,06;2,99;13;103;2/12/2020"
"27106;C461;2;30/11/2020;3;SKU478;50;10,67;0,08;1,39;13;103;30/11/2020"
"27106;C461;2;30/11/2020;3;SKU070;29;130,98;0,08;30;14;105;2/12/2020"
"27106;C461;2;30/11/2020;3;SKU163;42;22,23;0,05;3,63;13;113;2/12/2020"
"27106;C461;2;30/11/2020;3;SKU822;10;6,68;0,08;1,5;13;107;2/12/2020"
"45376;C788;3;1/12/2020;4;SKU949;19;370,98;0,08;99;14;105;2/12/2020"
"32065;C456;1;1/12/2020;2;SKU1091;25;17,98;0,09;8,51;13;111;2/12/2020"
"33510;C789;1;1/12/2020;3;SKU132;42;6,24;0,03;5,22;13;103;2/12/2020"
"33510;C789;1;1/12/2020;3;SKU622;11;40,99;0,06;17,48;13;103;1/12/2020"
"37667;C610;2;1/12/2020;3;SKU413;31;14,48;0,03;6,46;13;103;2/12/2020"
"14563;C078;3;1/12/2020;4;SKU1199;31;35,99;0,02;5,99;13;107;2/12/2020"
"29255;C667;1;2/12/2020;1;SKU1172;11;65,99;0,03;8,99;12;103;6/12/2020"
"58755;C224;1;2/12/2020;1;SKU438;7;2,08;0,03;1,49;13;103;4/12/2020"
"58755;C224;3;2/12/2020;1;SKU551;18;2,18;0;7,09;13;107;11/12/2020"
"56868;C097;2;2/12/2020;1;SKU1144;34;65,99;0,03;5,92;13;103;9/12/2020"
"774;C705;3;2/12/2020;4;SKU310;17;4,48;0,03;49;13;101;4/12/2020"
"17376;C405;1;3/12/2020;3;SKU1034;44;28,48;0,1;1,99;13;113;5/12/2020"
"41664;C354;2;3/12/2020;4;SKU1039;5;9,78;0;1,99;13;113;3/12/2020"
"41664;C354;3;3/12/2020;4;SKU753;40;25,98;0,07;4,08;13;113;5/12/2020"
"54401;C206;2;3/12/2020;3;SKU354;34;20,98;0,07;1,49;13;103;5/12/2020"
"28963;C386;3;3/12/2020;0;SKU1260;37;205,99;0,09;2,5;13;103;5/12/2020"
"47303;C793;1;4/12/2020;2;SKU396;47;30,98;0,1;11,63;13;103;5/12/2020"
"47303;C793;2;4/12/2020;2;SKU465;7;7,64;0,03;1,39;13;103;5/12/2020"
"47303;C793;3;4/12/2020;2;SKU715;45;6,48;0,04;7,37;12;103;6/12/2020"
"38531;C340;1;4/12/2020;1;SKU568;26;4,2;0,02;2,26;12;107;11/12/2020"
"48641;C084;2;4/12/2020;3;SKU577;13;4,98;0;0,8;13;107;5/12/2020"
"18400;C621;3;5/12/2020;0;SKU986;29;20,95;0,05;4;13;103;6/12/2020"
"20864;C232;3;5/12/2020;3;SKU153;19;13,4;0,06;4,95;13;113;7/12/2020"
"9344;C162;1;5/12/2020;1;SKU947;18;95,99;0,09;35;13;101;7/12/2020"
"9344;C162;1;5/12/2020;1;SKU1233;31;125,99;0,02;8,99;13;103;5/12/2020"
"40480;C323;2;6/12/2020;4;SKU386;19;420,98;0,06;19,99;12;103;6/12/2020"
"40480;C323;2;6/12/2020;4;SKU109;50;26,48;0,1;6,93;13;103;8/12/2020"
"43875;C524;2;6/12/2020;4;SKU300;24;14,42;0,03;6,75;12;111;9/12/2020"
"43875;C524;2;6/12/2020;4;SKU033;17;150,98;0,07;143,71;14;105;8/12/2020"
"43875;C524;3;6/12/2020;4;SKU1091;40;17,98;0,01;8,51;13;111;8/12/2020"
"43875;C524;3;6/12/2020;4;SKU1176;16;195,99;0,02;8,99;13;103;7/12/2020"
"43875;C524;3;6/12/2020;4;SKU1253;25;125,99;0,07;7,69;13;103;8/12/2020"
"30279;C257;1;6/12/2020;4;SKU328;25;60,97;0,1;4,5;13;103;6/12/2020"
"30279;C257;1;6/12/2020;4;SKU1126;39;517,48;0,06;16,63;14;109;7/12/2020"
"28581;C134;3;6/12/2020;2;SKU408;1;24,92;0,06;12,98;13;103;8/12/2020"
"28581;C134;1;6/12/2020;2;SKU577;36;4,98;0,04;0,8;13;107;8/12/2020"
"38146;C267;3;6/12/2020;1;SKU181;41;19,94;0,08;14,87;13;101;6/12/2020"
"38146;C267;2;6/12/2020;1;SKU412;45;7,68;0,03;6,16;13;103;10/12/2020"
"20098;C165;2;7/12/2020;2;SKU1085;11;15,99;0,04;9,4;13;103;9/12/2020"
"20098;C165;2;7/12/2020;2;SKU165;8;22,72;0,03;8,99;13;113;7/12/2020"
"55042;C663;3;7/12/2020;3;SKU328;28;60,97;0,05;4,5;12;103;9/12/2020"
"55042;C663;3;7/12/2020;3;SKU1160;38;65,99;0,09;2,5;13;103;8/12/2020"
"9829;C782;1;7/12/2020;4;SKU396;23;30,98;0,04;11,63;13;103;8/12/2020"
"9829;C782;1;7/12/2020;4;SKU525;4;4,91;0,06;0,5;13;103;9/12/2020"
"59200;C489;1;8/12/2020;2;SKU276;4;42,98;0,09;4,62;13;103;8/12/2020"
"59200;C489;1;8/12/2020;2;SKU831;28;11,97;0,03;5,81;13;113;10/12/2020"
"12130;C309;2;8/12/2020;0;SKU167;37;18,84;0,04;3,62;13;107;11/12/2020"
"12130;C309;1;8/12/2020;0;SKU1199;42;35,99;0,05;5,99;13;107;11/12/2020"
"44452;C730;3;8/12/2020;0;SKU717;50;6,48;0,07;7,86;13;103;10/12/2020"
"9093;C189;2;8/12/2020;2;SKU1017;36;8,12;0,1;2,83;13;113;8/12/2020"
"33219;C246;1;9/12/2020;3;SKU060;32;216,6;0;64,2;14;105;10/12/2020"
"15941;C540;3;9/12/2020;0;SKU014;15;58,14;0,02;36,61;14;109;11/12/2020"
"6912;C016;1;9/12/2020;0;SKU299;14;21,78;0,09;5,94;13;111;11/12/2020"
"47265;C081;3;9/12/2020;4;SKU693;31;5,98;0,02;5,46;13;103;10/12/2020"
"57510;C472;2;9/12/2020;0;SKU686;6;6,68;0,01;5,2;13;103;9/12/2020"
"12262;C406;2;9/12/2020;1;SKU248;45;31,76;0,02;45,51;14;109;14/12/2020"
"21927;C420;2;9/12/2020;3;SKU073;23;350,98;0,06;30;14;105;10/12/2020"
"22848;C574;1;9/12/2020;0;SKU310;20;4,48;0,01;49;13;101;10/12/2020"
"22848;C574;3;9/12/2020;0;SKU070;45;130,98;0,02;30;14;105;11/12/2020"
"22848;C574;1;9/12/2020;0;SKU1023;4;15,98;0,09;6,5;13;103;11/12/2020"
"40870;C417;2;10/12/2020;4;SKU995;43;300,97;0,08;7,18;13;103;10/12/2020"
"40870;C417;2;10/12/2020;4;SKU145;28;4,95;0;5,32;13;103;12/12/2020"
"26464;C737;2;10/12/2020;3;SKU270;25;10,89;0,03;4,5;13;103;10/12/2020"
"26464;C737;1;10/12/2020;3;SKU099;26;50,98;0,06;22,24;13;101;11/12/2020"
"42083;C724;1;10/12/2020;4;SKU061;38;140,81;0,03;24,49;13;101;12/12/2020"
"42083;C724;1;10/12/2020;4;SKU623;36;6,48;0,04;6,22;13;103;12/12/2020"
"42083;C724;3;10/12/2020;4;SKU881;33;2,08;0,05;2,56;13;113;10/12/2020"
"41956;C499;2;11/12/2020;2;SKU962;22;16,91;0,06;6,25;12;103;12/12/2020"
"41956;C499;1;11/12/2020;2;SKU1029;16;4,89;0;4,93;13;113;13/12/2020"
"2595;C060;3;12/12/2020;0;SKU022;13;880,98;0,04;44,55;14;109;13/12/2020"
"2595;C060;2;12/12/2020;0;SKU090;4;5,47;0,09;5,26;13;113;14/12/2020"
"2595;C060;1;12/12/2020;0;SKU694;29;6,48;0,01;8,74;12;103;14/12/2020"
"12199;C416;1;13/12/2020;1;SKU462;2;6,54;0,01;5,27;13;103;18/12/2020"
"12199;C416;3;13/12/2020;1;SKU902;50;155,06;0,01;7,07;13;103;17/12/2020"
"13089;C190;2;13/12/2020;0;SKU027;34;114,98;0,1;58,72;14;109;16/12/2020"
"22086;C349;3;14/12/2020;2;SKU031;21;95,95;0,08;74,35;14;105;15/12/2020"
"20743;C650;3;14/12/2020;3;SKU676;39;5,28;0;8,16;12;103;15/12/2020"
"50688;C403;1;15/12/2020;4;SKU870;50;12,98;0,08;3,14;13;113;16/12/2020"
"32803;C348;3;15/12/2020;2;SKU463;49;7,84;0,08;4,71;12;103;16/12/2020"
"32803;C348;3;15/12/2020;2;SKU472;22;4,48;0,06;2,5;13;103;17/12/2020"
"32613;C525;3;15/12/2020;1;SKU748;31;43,98;0,01;8,99;12;113;22/12/2020"
"32613;C525;3;15/12/2020;1;SKU970;38;135,31;0;35;13;101;17/12/2020"
"32613;C525;3;15/12/2020;1;SKU1231;41;195,99;0,02;3,99;12;103;17/12/2020"
"47079;C248;2;15/12/2020;4;SKU248;34;31,76;0,07;45,51;14;109;17/12/2020"
"51201;C396;2;15/12/2020;3;SKU397;42;7,38;0,04;11,51;13;103;15/12/2020"
"50854;C192;1;16/12/2020;4;SKU369;27;4,98;0,07;4,95;13;103;16/12/2020"
"50854;C192;1;16/12/2020;4;SKU1105;12;500,98;0,09;28,14;14;105;18/12/2020"
"50854;C192;2;16/12/2020;4;SKU879;42;10,98;0,06;3,37;12;113;16/12/2020"
"51463;C477;1;16/12/2020;1;SKU643;4;4,98;0,01;7,44;13;103;25/12/2020"
"51463;C477;3;16/12/2020;1;SKU1241;7;65,99;0,01;3,9;12;103;16/12/2020"
"24966;C219;1;16/12/2020;2;SKU930;34;120,33;0;19,99;13;103;17/12/2020"
"30081;C224;3;16/12/2020;3;SKU382;26;8,04;0,05;8,94;13;103;18/12/2020"
"47717;C035;2;16/12/2020;0;SKU515;35;4,91;0,04;0,5;13;103;17/12/2020"
"39617;C101;3;16/12/2020;0;SKU140;33;39,98;0,08;9,2;13;107;18/12/2020"
"39617;C101;2;16/12/2020;0;SKU782;28;5,84;0,02;1,2;13;107;18/12/2020"
"41349;C367;1;16/12/2020;4;SKU397;44;7,38;0;11,51;12;103;17/12/2020"
"41349;C367;3;16/12/2020;4;SKU108;4;20,24;0,08;8,99;12;113;18/12/2020"
"41349;C367;2;16/12/2020;4;SKU908;39;12,44;0,07;6,27;13;111;18/12/2020"
"41991;C612;1;17/12/2020;1;SKU038;36;50,98;0,06;14,19;14;105;22/12/2020"
"41991;C612;2;17/12/2020;1;SKU103;35;14,58;0;7,4;13;103;21/12/2020"
"41991;C612;3;17/12/2020;1;SKU205;18;45,98;0,06;4,8;13;107;21/12/2020"
"21894;C430;3;17/12/2020;4;SKU610;6;9,68;0,1;2,03;13;107;19/12/2020"
"25061;C577;2;17/12/2020;2;SKU617;20;48,04;0,1;7,23;13;103;19/12/2020"
"54533;C487;3;17/12/2020;2;SKU456;21;7,1;0,03;6,05;13;103;18/12/2020"
"42082;C433;3;17/12/2020;4;SKU598;15;4,76;0,03;3,01;13;107;19/12/2020"
"59911;C057;3;17/12/2020;0;SKU557;1;9,11;0,1;2,15;13;107;18/12/2020"
"50657;C020;1;17/12/2020;3;SKU397;40;7,38;0,01;11,51;13;103;18/12/2020"
"50657;C020;3;17/12/2020;3;SKU540;16;3,71;0,1;1,93;12;107;19/12/2020"
"50657;C020;1;17/12/2020;3;SKU251;49;150,98;0,01;16,01;14;109;19/12/2020"
"25378;C753;3;17/12/2020;0;SKU1230;48;95,99;0,09;7,69;13;103;19/12/2020"
"31878;C470;2;17/12/2020;2;SKU608;14;9,27;0,04;4,39;13;107;17/12/2020"
"31878;C470;2;17/12/2020;2;SKU1229;42;155,99;0,01;8,99;13;103;18/12/2020"
"32450;C070;1;18/12/2020;2;SKU252;37;70,89;0,1;89,3;14;109;18/12/2020"
"56032;C322;3;18/12/2020;0;SKU1135;31;96,45;0,1;13,99;13;111;18/12/2020"
"56032;C322;2;18/12/2020;0;SKU249;25;159,31;0,03;60;14;105;20/12/2020"
"19040;C005;1;18/12/2020;3;SKU752;10;21,38;0,06;8,99;13;113;19/12/2020"
"42692;C687;3;19/12/2020;2;SKU642;41;5,98;0,08;7,5;13;103;21/12/2020"
"42692;C687;1;19/12/2020;2;SKU727;42;6,48;0,03;8,73;13;103;20/12/2020"
"38528;C663;1;19/12/2020;4;SKU1198;36;85,99;0,07;0,99;13;107;20/12/2020"
"52327;C593;2;19/12/2020;2;SKU977;27;152,48;0,1;6,5;13;103;20/12/2020"
"52327;C593;2;19/12/2020;2;SKU591;5;4,98;0,1;4,7;13;103;21/12/2020"
"48515;C070;3;19/12/2020;4;SKU603;47;15,04;0,01;1,97;12;107;19/12/2020"
"18562;C578;2;19/12/2020;4;SKU600;41;3,98;0,1;2,97;13;107;21/12/2020"
"12320;C773;3;19/12/2020;4;SKU216;35;15,23;0,05;27,75;14;109;21/12/2020"
"38528;C663;1;19/12/2020;4;SKU530;10;7,31;0,07;0,5;13;103;21/12/2020"
"22950;C544;1;20/12/2020;1;SKU953;29;64,65;0,1;35;13;101;27/12/2020"
"15009;C268;3;20/12/2020;0;SKU488;28;7,78;0,08;2,5;12;103;21/12/2020"
"51203;C255;1;20/12/2020;3;SKU239;49;550,98;0,08;45,7;14;109;21/12/2020"
"15009;C268;3;20/12/2020;0;SKU755;46;28,15;0,09;8,99;12;113;22/12/2020"
"3525;C121;2;20/12/2020;0;SKU811;38;2,78;0;1,34;13;107;22/12/2020"
"7077;C305;3;20/12/2020;3;SKU299;14;21,78;0,04;5,94;13;111;22/12/2020"
"4773;C477;1;21/12/2020;4;SKU483;26;11,58;0,06;5,72;13;103;22/12/2020"
"26658;C763;1;21/12/2020;3;SKU422;17;3,98;0,05;5,26;13;103;21/12/2020"
"4773;C477;3;21/12/2020;4;SKU227;48;179,29;0,07;29,21;14;109;23/12/2020"
"19616;C429;2;21/12/2020;3;SKU757;3;28,15;0;6,17;13;113;22/12/2020"
"19616;C429;1;21/12/2020;3;SKU785;42;2,78;0,06;1,25;12;107;22/12/2020"
"12289;C105;1;23/12/2020;1;SKU1086;25;120,97;0,04;7,11;13;111;27/12/2020"
"12806;C708;1;23/12/2020;0;SKU477;20;35,89;0;14,72;13;103;24/12/2020"
"14852;C039;1;23/12/2020;2;SKU386;9;420,98;0,03;19,99;12;103;23/12/2020"
"6148;C505;3;23/12/2020;2;SKU134;50;10,64;0,05;5,16;13;103;24/12/2020"
"6148;C505;3;23/12/2020;2;SKU198;18;20,28;0,05;6,68;12;103;24/12/2020"
"52833;C760;3;23/12/2020;2;SKU896;8;37,76;0,02;12,9;13;103;24/12/2020"
"10243;C590;2;23/12/2020;3;SKU359;12;1,98;0,07;4,77;13;103;24/12/2020"
"11687;C217;3;24/12/2020;3;SKU574;26;7,28;0,04;1,77;13;107;24/12/2020"
"20737;C002;2;24/12/2020;2;SKU030;10;140,98;0,08;36,09;14;109;25/12/2020"
"20737;C002;1;24/12/2020;2;SKU256;15;286,85;0,1;61,76;14;109;26/12/2020"
"56423;C227;1;24/12/2020;0;SKU520;41;3,69;0;0,5;12;103;25/12/2020"
"56423;C227;3;24/12/2020;0;SKU952;4;419,19;0,04;19,99;13;103;25/12/2020"
"36356;C162;1;24/12/2020;2;SKU063;45;100,98;0,01;45;14;105;26/12/2020"
"36356;C162;2;24/12/2020;2;SKU527;33;3,75;0,08;0,5;13;103;26/12/2020"
"454;C202;1;25/12/2020;1;SKU853;42;6,08;0,09;1,82;13;107;27/12/2020"
"45506;C567;3;25/12/2020;1;SKU1141;3;175,99;0,03;8,99;13;103;30/12/2020"
"10820;C185;1;26/12/2020;0;SKU818;49;40,97;0,04;8,99;12;113;27/12/2020"
"10820;C185;1;26/12/2020;0;SKU861;33;4,71;0,06;0,7;13;107;26/12/2020"
"37861;C594;3;27/12/2020;0;SKU567;32;30,98;0,09;5,76;13;103;29/12/2020"
"37792;C255;2;28/12/2020;3;SKU520;49;3,69;0,01;0,5;13;103;30/12/2020"
"24422;C184;1;28/12/2020;4;SKU227;20;179,29;0,06;29,21;14;109;30/12/2020"
"37792;C255;3;28/12/2020;3;SKU799;14;2,78;0,09;0,97;13;107;29/12/2020"
"46662;C002;1;28/12/2020;4;SKU714;8;6,48;0,07;6,6;13;103;30/12/2020"
"46662;C002;1;28/12/2020;4;SKU733;33;4,84;0,01;0,71;13;107;30/12/2020"
"46662;C002;2;28/12/2020;4;SKU1193;48;85,99;0,1;0,99;13;107;30/12/2020"
"39585;C517;2;28/12/2020;0;SKU187;32;5,08;0,01;3,63;13;107;29/12/2020"
"58626;C334;2;29/12/2020;3;SKU044;23;300,98;0,05;64,73;14;105;31/12/2020"
"58626;C334;1;29/12/2020;3;SKU050;21;500,98;0,07;26;14;105;1/01/2021"
"58626;C334;1;29/12/2020;3;SKU1067;18;45,19;0,04;1,99;13;113;30/12/2020"
